inst_id,pert_id,split
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:M08,CMAP-CYT-F4662,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:F20,CMAP-CYT-F9174,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:F20,CMAP-CYT-F9174,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:F20,CMAP-CYT-F9174,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:H04,CMAP-CYT-G0278,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:H04,CMAP-CYT-G0278,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:H04,CMAP-CYT-G0278,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:O04,CMAP-CYT-SRP4757,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:O04,CMAP-CYT-SRP4757,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:O04,CMAP-CYT-SRP4757,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:O06,CMAP-CYT-SRP4580,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:O06,CMAP-CYT-SRP4580,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:O06,CMAP-CYT-SRP4580,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:O14,CMAP-CYT-SRP4657,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:O14,CMAP-CYT-SRP4657,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:O14,CMAP-CYT-SRP4657,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:O18,CMAP-CYT-228-10702-2,test
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:O18,CMAP-CYT-228-10702-2,test
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:O18,CMAP-CYT-228-10702-2,test
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:G17,CMAP-CYT-H1404,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:G17,CMAP-CYT-H1404,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:G17,CMAP-CYT-H1404,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:H20,CMAP-CYT-SRP3058,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:H20,CMAP-CYT-SRP3058,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:H20,CMAP-CYT-SRP3058,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:O22,CMAP-CYT-SRP3063,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:O22,CMAP-CYT-SRP3063,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:O22,CMAP-CYT-SRP3063,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:J02,CMAP-CYT-SRP3066,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:J02,CMAP-CYT-SRP3066,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:J02,CMAP-CYT-SRP3066,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:D03,CMAP-CYT-SRP3081,test
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:D03,CMAP-CYT-SRP3081,test
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:D03,CMAP-CYT-SRP3081,test
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:D05,CMAP-CYT-SRP4545,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:D05,CMAP-CYT-SRP4545,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:D05,CMAP-CYT-SRP4545,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:D07,CMAP-CYT-I2778,test
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:D07,CMAP-CYT-I2778,test
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:D07,CMAP-CYT-I2778,test
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:J12,CMAP-CYT-SRP3083,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:J12,CMAP-CYT-SRP3083,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:J12,CMAP-CYT-SRP3083,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:F13,CMAP-CYT-I3394,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:F13,CMAP-CYT-I3394,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:F13,CMAP-CYT-I3394,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:F17,CMAP-CYT-I9278,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:F17,CMAP-CYT-I9278,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:F17,CMAP-CYT-I9278,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:F21,CMAP-CYT-SRP4647,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:F21,CMAP-CYT-SRP4647,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:F21,CMAP-CYT-SRP4647,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:I09,CMAP-CYT-SRP4623P,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:I09,CMAP-CYT-SRP4623P,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:I09,CMAP-CYT-SRP4623P,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:O05,CMAP-CYT-N8768,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:O05,CMAP-CYT-N8768,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:O05,CMAP-CYT-N8768,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:O07,CMAP-CYT-N5017,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:O07,CMAP-CYT-N5017,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:O07,CMAP-CYT-N5017,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:D11,CMAP-CYT-SRP3055,test
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:D11,CMAP-CYT-SRP3055,test
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:D11,CMAP-CYT-SRP3055,test
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:I17,CMAP-CYT-SRP3130,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:I17,CMAP-CYT-SRP3130,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:I17,CMAP-CYT-SRP3130,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:L08,CMAP-CYT-SRP3142,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:L08,CMAP-CYT-SRP3142,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:L08,CMAP-CYT-SRP3142,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:L12,CMAP-CYT-P1588,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:L12,CMAP-CYT-P1588,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:L12,CMAP-CYT-P1588,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:N02,CMAP-CYT-P1306,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:N02,CMAP-CYT-P1306,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:N02,CMAP-CYT-P1306,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:N04,CMAP-CYT-SRP4654,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:N04,CMAP-CYT-SRP4654,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:N04,CMAP-CYT-SRP4654,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:J07,CMAP-CYT-R2156,test
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:J07,CMAP-CYT-R2156,test
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:J07,CMAP-CYT-R2156,test
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:N06,CMAP-CYT-R2031,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:N06,CMAP-CYT-R2031,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:N06,CMAP-CYT-R2031,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:J11,CMAP-CYT-SRP4988,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:J11,CMAP-CYT-SRP4988,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:J11,CMAP-CYT-SRP4988,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:J19,CMAP-CYT-SRP3131,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:J19,CMAP-CYT-SRP3131,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:J19,CMAP-CYT-SRP3131,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:J21,CMAP-CYT-T7039,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:J21,CMAP-CYT-T7039,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:J21,CMAP-CYT-T7039,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:J23,CMAP-CYT-SRP3170,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:J23,CMAP-CYT-SRP3170,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:J23,CMAP-CYT-SRP3170,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:L03,CMAP-CYT-SRP3171,test
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:L03,CMAP-CYT-SRP3171,test
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:L03,CMAP-CYT-SRP3171,test
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:L05,CMAP-CYT-SRP3172,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:L05,CMAP-CYT-SRP3172,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:L05,CMAP-CYT-SRP3172,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:I23,CMAP-CYT-T1568,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:I23,CMAP-CYT-T1568,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:I23,CMAP-CYT-T1568,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:K03,CMAP-CYT-SRP3173,test
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:K03,CMAP-CYT-SRP3173,test
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:K03,CMAP-CYT-SRP3173,test
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:L07,CMAP-CYT-T1327,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:L07,CMAP-CYT-T1327,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:L07,CMAP-CYT-T1327,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:L11,CMAP-CYT-T3573,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:L11,CMAP-CYT-T3573,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:L11,CMAP-CYT-T3573,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:N03,CMAP-CYT-SRP4360,test
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:N03,CMAP-CYT-SRP4360,test
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:N03,CMAP-CYT-SRP4360,test
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:N05,CMAP-CYT-SRP3008,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:N05,CMAP-CYT-SRP3008,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:N05,CMAP-CYT-SRP3008,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:N07,CMAP-CYT-B6681,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:N07,CMAP-CYT-B6681,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:N07,CMAP-CYT-B6681,train
CYT001_HEPG2_4H_X1_B7_DUO52HI53LO:N09,CMAP-CYT-SRP3106,train
CYT001_HEPG2_4H_X2_B7_DUO52HI53LO:N09,CMAP-CYT-SRP3106,train
CYT001_HEPG2_4H_X3_B7_DUO52HI53LO:N09,CMAP-CYT-SRP3106,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:B04,CMAP-CYT-A2327,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:B04,CMAP-CYT-A2327,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:B04,CMAP-CYT-A2327,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:C04,CMAP-CYT-SRP4463,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:C04,CMAP-CYT-SRP4463,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:C04,CMAP-CYT-SRP4463,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:C18,CMAP-CYT-B1434,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:C18,CMAP-CYT-B1434,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:C18,CMAP-CYT-B1434,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:B16,CMAP-CYT-M251,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:B16,CMAP-CYT-M251,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:B16,CMAP-CYT-M251,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:K21,CMAP-CYT-C8118,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:K21,CMAP-CYT-C8118,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:K21,CMAP-CYT-C8118,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:G18,CMAP-CYT-C6745,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:G18,CMAP-CYT-C6745,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:G18,CMAP-CYT-C6745,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:I10,CMAP-CYT-C8946,test
CYT001_HT29_4H_X2_B7_DUO52HI53LO:I10,CMAP-CYT-C8946,test
CYT001_HT29_4H_X3_B7_DUO52HI53LO:I10,CMAP-CYT-C8946,test
CYT001_HT29_4H_X1_B7_DUO52HI53LO:I16,CMAP-CYT-G0657,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:I16,CMAP-CYT-G0657,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:I16,CMAP-CYT-G0657,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:D16,CMAP-CYT-E7764,test
CYT001_HT29_4H_X2_B7_DUO52HI53LO:D16,CMAP-CYT-E7764,test
CYT001_HT29_4H_X3_B7_DUO52HI53LO:D16,CMAP-CYT-E7764,test
CYT001_HT29_4H_X1_B7_DUO52HI53LO:K12,CMAP-CYT-E5627,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:K12,CMAP-CYT-E5627,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:K12,CMAP-CYT-E5627,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:K20,CMAP-CYT-F8924,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:K20,CMAP-CYT-F8924,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:K20,CMAP-CYT-F8924,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:M12,CMAP-CYT-SRP3040,test
CYT001_HT29_4H_X2_B7_DUO52HI53LO:M12,CMAP-CYT-SRP3040,test
CYT001_HT29_4H_X3_B7_DUO52HI53LO:M12,CMAP-CYT-SRP3040,test
CYT001_HT29_4H_X1_B7_DUO52HI53LO:F22,CMAP-CYT-F7426,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:F22,CMAP-CYT-F7426,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:F22,CMAP-CYT-F7426,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:B19,CMAP-CYT-SRP3076,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:B19,CMAP-CYT-SRP3076,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:B19,CMAP-CYT-SRP3076,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:F17,CMAP-CYT-I9278,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:F17,CMAP-CYT-I9278,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:F17,CMAP-CYT-I9278,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:J18,CMAP-CYT-L4146,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:J18,CMAP-CYT-L4146,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:J18,CMAP-CYT-L4146,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:D11,CMAP-CYT-SRP3055,test
CYT001_HT29_4H_X2_B7_DUO52HI53LO:D11,CMAP-CYT-SRP3055,test
CYT001_HT29_4H_X3_B7_DUO52HI53LO:D11,CMAP-CYT-SRP3055,test
CYT001_HT29_4H_X1_B7_DUO52HI53LO:H17,CMAP-CYT-N1905,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:H17,CMAP-CYT-N1905,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:H17,CMAP-CYT-N1905,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:H23,CMAP-CYT-SRP3139,test
CYT001_HT29_4H_X2_B7_DUO52HI53LO:H23,CMAP-CYT-SRP3139,test
CYT001_HT29_4H_X3_B7_DUO52HI53LO:H23,CMAP-CYT-SRP3139,test
CYT001_HT29_4H_X1_B7_DUO52HI53LO:L14,CMAP-CYT-P9903,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:L14,CMAP-CYT-P9903,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:L14,CMAP-CYT-P9903,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:J23,CMAP-CYT-SRP3170,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:J23,CMAP-CYT-SRP3170,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:J23,CMAP-CYT-SRP3170,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:L09,CMAP-CYT-T6674,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:L09,CMAP-CYT-T6674,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:L09,CMAP-CYT-T6674,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:L17,CMAP-CYT-SRP3162,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:L17,CMAP-CYT-SRP3162,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:L17,CMAP-CYT-SRP3162,train
CYT001_HT29_4H_X1_B7_DUO52HI53LO:N13,CMAP-CYT-T2702,train
CYT001_HT29_4H_X2_B7_DUO52HI53LO:N13,CMAP-CYT-T2702,train
CYT001_HT29_4H_X3_B7_DUO52HI53LO:N13,CMAP-CYT-T2702,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:C03,CMAP-CYT-C0663,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:C03,CMAP-CYT-C0663,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:C03,CMAP-CYT-C0663,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:B04,CMAP-CYT-A2327,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:B04,CMAP-CYT-A2327,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:B04,CMAP-CYT-A2327,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:C07,CMAP-CYT-A6955,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:C07,CMAP-CYT-A6955,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:C07,CMAP-CYT-A6955,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:K15,CMAP-CYT-A6469,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:K15,CMAP-CYT-A6469,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:K15,CMAP-CYT-A6469,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:B08,CMAP-CYT-C5977,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:B08,CMAP-CYT-C5977,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:B08,CMAP-CYT-C5977,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:B12,CMAP-CYT-SRP4333,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:B12,CMAP-CYT-SRP4333,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:B12,CMAP-CYT-SRP4333,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:G04,CMAP-CYT-M6417,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:G04,CMAP-CYT-M6417,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:G04,CMAP-CYT-M6417,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:D06,CMAP-CYT-C3042,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:D06,CMAP-CYT-C3042,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:D06,CMAP-CYT-C3042,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:I06,CMAP-CYT-SRP4869,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:I06,CMAP-CYT-SRP4869,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:I06,CMAP-CYT-SRP4869,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:I08,CMAP-CYT-SRP4011,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:I08,CMAP-CYT-SRP4011,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:I08,CMAP-CYT-SRP4011,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:I12,CMAP-CYT-C5993,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:I12,CMAP-CYT-C5993,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:I12,CMAP-CYT-C5993,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:D14,CMAP-CYT-SRP3019,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:D14,CMAP-CYT-SRP3019,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:D14,CMAP-CYT-SRP3019,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:I18,CMAP-CYT-SRP3023,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:I18,CMAP-CYT-SRP3023,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:I18,CMAP-CYT-SRP3023,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:K20,CMAP-CYT-F8924,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:K20,CMAP-CYT-F8924,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:K20,CMAP-CYT-F8924,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:F12,CMAP-CYT-SRP4037,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:F12,CMAP-CYT-SRP4037,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:F12,CMAP-CYT-SRP4037,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:M04,CMAP-CYT-SRP4589,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:M04,CMAP-CYT-SRP4589,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:M04,CMAP-CYT-SRP4589,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:G05,CMAP-CYT-SRP4066,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:G05,CMAP-CYT-SRP4066,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:G05,CMAP-CYT-SRP4066,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:F22,CMAP-CYT-F7426,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:F22,CMAP-CYT-F7426,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:F22,CMAP-CYT-F7426,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:H06,CMAP-CYT-SRP3049,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:H06,CMAP-CYT-SRP3049,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:H06,CMAP-CYT-SRP3049,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:O06,CMAP-CYT-SRP4580,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:O06,CMAP-CYT-SRP4580,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:O06,CMAP-CYT-SRP4580,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:M09,CMAP-CYT-L7134,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:M09,CMAP-CYT-L7134,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:M09,CMAP-CYT-L7134,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:O14,CMAP-CYT-SRP4657,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:O14,CMAP-CYT-SRP4657,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:O14,CMAP-CYT-SRP4657,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:O18,CMAP-CYT-228-10702-2,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:O18,CMAP-CYT-228-10702-2,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:O18,CMAP-CYT-228-10702-2,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:B03,CMAP-CYT-SRP3067,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:B05,CMAP-CYT-SRP3064,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:B05,CMAP-CYT-SRP3064,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:B05,CMAP-CYT-SRP3064,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:B17,CMAP-CYT-I2276,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:B17,CMAP-CYT-I2276,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:B17,CMAP-CYT-I2276,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:D05,CMAP-CYT-SRP4545,train
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:D05,CMAP-CYT-SRP4545,train
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:D05,CMAP-CYT-SRP4545,train
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:D07,CMAP-CYT-I2778,test
CYT001_MCF7_4H_X2_B7_DUO52HI53LO:D07,CMAP-CYT-I2778,test
CYT001_MCF7_4H_X3_B7_DUO52HI53LO:D07,CMAP-CYT-I2778,test
CYT001_MCF7_4H_X1_B7_DUO52HI53LO:D17,CMAP-CYT-SRP4975,train
