inst_id,pert_id,split
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:I05,CMAP-HSF-RBCK1,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:I06,CMAP-HSF-RBCK1,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:J05,CMAP-HSF-RBCK1,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:J06,CMAP-HSF-RBCK1,test
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:G09,CMAP-HSF-RBM14,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:G10,CMAP-HSF-RBM14,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:H09,CMAP-HSF-RBM14,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:H10,CMAP-HSF-RBM14,train
HSF012_HEK293T_48H_X1_B7_DUO52HI53LO:A07,CMAP-HSF-RBM22,train
HSF012_HEK293T_48H_X1_B7_DUO52HI53LO:A08,CMAP-HSF-RBM22,train
HSF012_HEK293T_48H_X1_B7_DUO52HI53LO:B07,CMAP-HSF-RBM22,train
HSF012_HEK293T_48H_X1_B7_DUO52HI53LO:B08,CMAP-HSF-RBM22,train
HSF024_HEK293T_48H_X1_B7_DUO52HI53LO:G05,CMAP-HSF-RBM26,train
HSF024_HEK293T_48H_X1_B7_DUO52HI53LO:G06,CMAP-HSF-RBM26,train
HSF024_HEK293T_48H_X1_B7_DUO52HI53LO:G07,CMAP-HSF-RBM26,train
HSF024_HEK293T_48H_X1_B7_DUO52HI53LO:G08,CMAP-HSF-RBM26,train
HSF024_HEK293T_48H_X1_B7_DUO52HI53LO:H05,CMAP-HSF-RBM26,train
HSF024_HEK293T_48H_X1_B7_DUO52HI53LO:H06,CMAP-HSF-RBM26,train
HSF024_HEK293T_48H_X1_B7_DUO52HI53LO:H07,CMAP-HSF-RBM26,train
HSF024_HEK293T_48H_X1_B7_DUO52HI53LO:H08,CMAP-HSF-RBM26,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:I23,CMAP-HSF-RBM6,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:I24,CMAP-HSF-RBM6,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:J23,CMAP-HSF-RBM6,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:J24,CMAP-HSF-RBM6,train
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:C15,CMAP-HSF-RC3H2,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:C16,CMAP-HSF-RC3H2,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:D15,CMAP-HSF-RC3H2,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:D16,CMAP-HSF-RC3H2,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:G21,CMAP-HSF-RC3H2,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:G22,CMAP-HSF-RC3H2,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:H21,CMAP-HSF-RC3H2,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:H22,CMAP-HSF-RC3H2,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:C03,CMAP-HSF-RCBTB2,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:C04,CMAP-HSF-RCBTB2,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:D03,CMAP-HSF-RCBTB2,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:D04,CMAP-HSF-RCBTB2,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:G11,CMAP-HSF-RELL2,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:G12,CMAP-HSF-RELL2,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:H11,CMAP-HSF-RELL2,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:H12,CMAP-HSF-RELL2,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:M13,CMAP-HSF-REPIN1,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:M14,CMAP-HSF-REPIN1,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:N13,CMAP-HSF-REPIN1,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:N14,CMAP-HSF-REPIN1,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:M13,CMAP-HSF-REST,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:M14,CMAP-HSF-REST,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:N13,CMAP-HSF-REST,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:N14,CMAP-HSF-REST,train
HSF006_HEK293T_48H_X1_B7_DUO52HI53LO:C11,CMAP-HSF-RET,train
HSF006_HEK293T_48H_X1_B7_DUO52HI53LO:C12,CMAP-HSF-RET,train
HSF006_HEK293T_48H_X1_B7_DUO52HI53LO:D11,CMAP-HSF-RET,train
HSF006_HEK293T_48H_X1_B7_DUO52HI53LO:D12,CMAP-HSF-RET,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:K03,CMAP-HSF-RFWD3,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:K04,CMAP-HSF-RFWD3,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:L03,CMAP-HSF-RFWD3,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:L04,CMAP-HSF-RFWD3,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:A09,CMAP-HSF-RFX4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:A10,CMAP-HSF-RFX4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:A11,CMAP-HSF-RFX4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:A12,CMAP-HSF-RFX4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:B09,CMAP-HSF-RFX4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:B10,CMAP-HSF-RFX4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:B11,CMAP-HSF-RFX4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:B12,CMAP-HSF-RFX4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:C03,CMAP-HSF-RFX5,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:C04,CMAP-HSF-RFX5,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:D03,CMAP-HSF-RFX5,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:D04,CMAP-HSF-RFX5,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:C19,CMAP-HSF-RGS7,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:C20,CMAP-HSF-RGS7,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:D19,CMAP-HSF-RGS7,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:D20,CMAP-HSF-RGS7,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:A20,CMAP-HSF-RHOXF1,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:B19,CMAP-HSF-RHOXF1,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:B20,CMAP-HSF-RHOXF1,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:M07,CMAP-HSF-RING1,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:M08,CMAP-HSF-RING1,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:N07,CMAP-HSF-RING1,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:N08,CMAP-HSF-RING1,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:I09,CMAP-HSF-RLF,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:I10,CMAP-HSF-RLF,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:J09,CMAP-HSF-RLF,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:J10,CMAP-HSF-RLF,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:G05,CMAP-HSF-RNF10,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:G06,CMAP-HSF-RNF10,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:G07,CMAP-HSF-RNF10,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:G08,CMAP-HSF-RNF10,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:H05,CMAP-HSF-RNF10,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:H06,CMAP-HSF-RNF10,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:H07,CMAP-HSF-RNF10,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:H08,CMAP-HSF-RNF10,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:C23,CMAP-HSF-RNF111,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:C24,CMAP-HSF-RNF111,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:D23,CMAP-HSF-RNF111,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:D24,CMAP-HSF-RNF111,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:M03,CMAP-HSF-RNF14,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:M04,CMAP-HSF-RNF14,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:N03,CMAP-HSF-RNF14,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:N04,CMAP-HSF-RNF14,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:M09,CMAP-HSF-RNF166,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:M10,CMAP-HSF-RNF166,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:M11,CMAP-HSF-RNF166,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:M12,CMAP-HSF-RNF166,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:N09,CMAP-HSF-RNF166,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:N10,CMAP-HSF-RNF166,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:N11,CMAP-HSF-RNF166,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:N12,CMAP-HSF-RNF166,test
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:A11,CMAP-HSF-RNF17,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:A12,CMAP-HSF-RNF17,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:B11,CMAP-HSF-RNF17,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:B12,CMAP-HSF-RNF17,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:C09,CMAP-HSF-RNF19B,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:C10,CMAP-HSF-RNF19B,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:D09,CMAP-HSF-RNF19B,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:D10,CMAP-HSF-RNF19B,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:E03,CMAP-HSF-RNF20,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:E04,CMAP-HSF-RNF20,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:F03,CMAP-HSF-RNF20,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:F04,CMAP-HSF-RNF20,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:C05,CMAP-HSF-RNF31,test
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:C06,CMAP-HSF-RNF31,test
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:D06,CMAP-HSF-RNF31,test
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:C21,CMAP-HSF-RNF40,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:C22,CMAP-HSF-RNF40,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:D21,CMAP-HSF-RNF40,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:D22,CMAP-HSF-RNF40,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:K11,CMAP-HSF-RNF8,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:K12,CMAP-HSF-RNF8,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:L11,CMAP-HSF-RNF8,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:L12,CMAP-HSF-RNF8,train
HSF022_HEK293T_48H_X1_B7_DUO52HI53LO:K09,CMAP-HSF-RORA,train
HSF022_HEK293T_48H_X1_B7_DUO52HI53LO:K10,CMAP-HSF-RORA,train
HSF022_HEK293T_48H_X1_B7_DUO52HI53LO:L09,CMAP-HSF-RORA,train
HSF022_HEK293T_48H_X1_B7_DUO52HI53LO:L10,CMAP-HSF-RORA,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:K03,CMAP-HSF-RPA4,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:K04,CMAP-HSF-RPA4,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:L03,CMAP-HSF-RPA4,test
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:L04,CMAP-HSF-RPA4,test
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:A03,CMAP-HSF-RPS6KA1,test
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:A04,CMAP-HSF-RPS6KA1,test
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:B03,CMAP-HSF-RPS6KA1,test
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:B04,CMAP-HSF-RPS6KA1,test
HSF002_HEK293T_48H_X1_B7_DUO52HI53LO:K21,CMAP-HSF-RPS6KA2,train
HSF002_HEK293T_48H_X1_B7_DUO52HI53LO:K22,CMAP-HSF-RPS6KA2,train
HSF002_HEK293T_48H_X1_B7_DUO52HI53LO:L21,CMAP-HSF-RPS6KA2,train
HSF002_HEK293T_48H_X1_B7_DUO52HI53LO:L22,CMAP-HSF-RPS6KA2,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:I23,CMAP-HSF-RPS6KB2,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:I24,CMAP-HSF-RPS6KB2,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:J24,CMAP-HSF-RPS6KB2,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:G21,CMAP-HSF-RPS6KC1,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:G22,CMAP-HSF-RPS6KC1,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:H21,CMAP-HSF-RPS6KC1,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:H22,CMAP-HSF-RPS6KC1,train
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:A03,CMAP-HSF-RSPRY1,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:A04,CMAP-HSF-RSPRY1,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:B03,CMAP-HSF-RSPRY1,test
HSF027_HEK293T_48H_X1_B7_DUO52HI53LO:B04,CMAP-HSF-RSPRY1,test
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:K01,CMAP-HSF-RXRB,test
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:K02,CMAP-HSF-RXRB,test
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:L01,CMAP-HSF-RXRB,test
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:L02,CMAP-HSF-RXRB,test
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:M19,CMAP-HSF-SALL4,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:M20,CMAP-HSF-SALL4,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:M21,CMAP-HSF-SALL4,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:M22,CMAP-HSF-SALL4,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:N19,CMAP-HSF-SALL4,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:N20,CMAP-HSF-SALL4,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:N21,CMAP-HSF-SALL4,train
HSF020_HEK293T_48H_X1_B7_DUO52HI53LO:N22,CMAP-HSF-SALL4,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:C17,CMAP-HSF-SETD5,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:C18,CMAP-HSF-SETD5,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:D17,CMAP-HSF-SETD5,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:D18,CMAP-HSF-SETD5,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:A13,CMAP-HSF-SETD7,test
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:A14,CMAP-HSF-SETD7,test
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:B13,CMAP-HSF-SETD7,test
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:B14,CMAP-HSF-SETD7,test
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:E17,CMAP-HSF-SETDB2,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:E18,CMAP-HSF-SETDB2,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:F17,CMAP-HSF-SETDB2,train
HSF017_HEK293T_48H_X1_B7_DUO52HI53LO:F18,CMAP-HSF-SETDB2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:E23,CMAP-HSF-SETDB2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:E24,CMAP-HSF-SETDB2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:F23,CMAP-HSF-SETDB2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:F24,CMAP-HSF-SETDB2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:C03,CMAP-HSF-SETMAR,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:C04,CMAP-HSF-SETMAR,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:D03,CMAP-HSF-SETMAR,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:D04,CMAP-HSF-SETMAR,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:A11,CMAP-HSF-SF3A3,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:A12,CMAP-HSF-SF3A3,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:A13,CMAP-HSF-SF3A3,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:A14,CMAP-HSF-SF3A3,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:B11,CMAP-HSF-SF3A3,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:B12,CMAP-HSF-SF3A3,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:B13,CMAP-HSF-SF3A3,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:B14,CMAP-HSF-SF3A3,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:K15,CMAP-HSF-SH3RF2,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:K16,CMAP-HSF-SH3RF2,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:L15,CMAP-HSF-SH3RF2,train
HSF025_HEK293T_48H_X1_B7_DUO52HI53LO:L16,CMAP-HSF-SH3RF2,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:A23,CMAP-HSF-SHOX2,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:A24,CMAP-HSF-SHOX2,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:B23,CMAP-HSF-SHOX2,train
HSF019_HEK293T_48H_X1_B7_DUO52HI53LO:B24,CMAP-HSF-SHOX2,train
HSF022_HEK293T_48H_X1_B7_DUO52HI53LO:A07,CMAP-HSF-SIM2,train
HSF022_HEK293T_48H_X1_B7_DUO52HI53LO:A08,CMAP-HSF-SIM2,train
HSF022_HEK293T_48H_X1_B7_DUO52HI53LO:B07,CMAP-HSF-SIM2,train
HSF022_HEK293T_48H_X1_B7_DUO52HI53LO:B08,CMAP-HSF-SIM2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:I03,CMAP-HSF-SIRT1,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:I04,CMAP-HSF-SIRT1,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:J04,CMAP-HSF-SIRT1,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:A15,CMAP-HSF-SIRT2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:A16,CMAP-HSF-SIRT2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:B15,CMAP-HSF-SIRT2,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:B16,CMAP-HSF-SIRT2,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:O13,CMAP-HSF-SIRT4,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:O14,CMAP-HSF-SIRT4,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:P13,CMAP-HSF-SIRT4,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:P14,CMAP-HSF-SIRT4,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:O13,CMAP-HSF-SIRT4,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:O14,CMAP-HSF-SIRT4,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:P13,CMAP-HSF-SIRT4,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:P14,CMAP-HSF-SIRT4,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:A11,CMAP-HSF-SLK,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:A12,CMAP-HSF-SLK,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:B11,CMAP-HSF-SLK,train
HSF004_HEK293T_48H_X1_B7_DUO52HI53LO:B12,CMAP-HSF-SLK,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:I03,CMAP-HSF-SMAD1,test
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:I04,CMAP-HSF-SMAD1,test
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:J03,CMAP-HSF-SMAD1,test
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:J04,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:C09,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:C10,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:D09,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:D10,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:C09,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:C10,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:D09,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:D10,CMAP-HSF-SMAD1,test
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:K23,CMAP-HSF-SMAD3,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:K24,CMAP-HSF-SMAD3,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:L23,CMAP-HSF-SMAD3,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:L24,CMAP-HSF-SMAD3,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:K23,CMAP-HSF-SMAD3,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:K24,CMAP-HSF-SMAD3,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:L23,CMAP-HSF-SMAD3,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:L24,CMAP-HSF-SMAD3,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:G19,CMAP-HSF-SMAD4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:G20,CMAP-HSF-SMAD4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:H19,CMAP-HSF-SMAD4,train
HSF010_HEK293T_48H_X1_B7_DUO52HI53LO:H20,CMAP-HSF-SMAD4,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:A17,CMAP-HSF-SMAD4,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:A18,CMAP-HSF-SMAD4,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:B17,CMAP-HSF-SMAD4,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:B18,CMAP-HSF-SMAD4,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:A17,CMAP-HSF-SMAD4,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:A18,CMAP-HSF-SMAD4,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:B17,CMAP-HSF-SMAD4,train
HSFA001_HEK293T_48H_X1_F1B3_DUO52HI53LO:B18,CMAP-HSF-SMAD4,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:I01,CMAP-HSF-SMAD5,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:I02,CMAP-HSF-SMAD5,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:J01,CMAP-HSF-SMAD5,train
HSF011_HEK293T_48H_X1_B7_DUO52HI53LO:J02,CMAP-HSF-SMAD5,train
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:A23,CMAP-HSF-SMARCC2,test
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:A24,CMAP-HSF-SMARCC2,test
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:B23,CMAP-HSF-SMARCC2,test
HSF031_HEK293T_48H_X1_B7_DUO52HI53LO:B24,CMAP-HSF-SMARCC2,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:M03,CMAP-HSF-SMARCE1,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:M04,CMAP-HSF-SMARCE1,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:M05,CMAP-HSF-SMARCE1,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:M06,CMAP-HSF-SMARCE1,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:N03,CMAP-HSF-SMARCE1,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:N04,CMAP-HSF-SMARCE1,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:N05,CMAP-HSF-SMARCE1,test
HSF018_HEK293T_48H_X1_B7_DUO52HI53LO:N06,CMAP-HSF-SMARCE1,test
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:G15,CMAP-HSF-SNAI1,train
HSFA001_HEK293T_48H_X1.L2_F1B5_DUO52HI53LO:G16,CMAP-HSF-SNAI1,train
