pert_id,pert_iname,pert_type
TRCN0000037717,ITPKC,none
TRCN0000037718,ITPKC,none
TRCN0000037719,PIP4K2C,none
TRCN0000037720,PIP4K2C,none
TRCN0000037721,PIP4K2C,none
TRCN0000037722,PIP4K2C,none
TRCN0000037723,PIP4K2C,none
TRCN0000037725,KHK,none
TRCN0000037726,KHK,none
TRCN0000037727,KHK,none
TRCN0000037728,KHK,none
TRCN0000037734,PANK2,none
TRCN0000037735,PANK2,none
TRCN0000037736,PANK2,none
TRCN0000037737,PANK2,none
TRCN0000037738,PANK2,none
TRCN0000037744,NME3,none
TRCN0000037745,NME3,none
TRCN0000037746,NME3,none
TRCN0000037747,NME3,none
TRCN0000037755,NRGN,none
TRCN0000037757,NRGN,none
TRCN0000037758,NRGN,none
TRCN0000037759,UCK1,none
TRCN0000037760,UCK1,none
TRCN0000037761,UCK1,none
TRCN0000037762,UCK1,none
TRCN0000037763,UCK1,none
TRCN0000037764,PFKFB4,none
TRCN0000037765,PFKFB4,none
TRCN0000037766,PFKFB4,none
TRCN0000037767,PFKFB4,none
TRCN0000037768,PFKFB4,none
TRCN0000037769,PFKM,none
TRCN0000037770,PFKM,none
TRCN0000037771,PFKM,none
TRCN0000037772,PFKM,none
TRCN0000037773,PFKM,none
TRCN0000037774,PFKP,none
TRCN0000037775,PFKP,none
TRCN0000037776,PFKP,none
TRCN0000037777,PFKP,none
TRCN0000037778,PFKP,none
TRCN0000037779,TPD52L3,none
TRCN0000037780,TPD52L3,none
TRCN0000037781,TPD52L3,none
TRCN0000037782,TPD52L3,none
TRCN0000037783,TPD52L3,none
TRCN0000037784,PGK2,none
TRCN0000037785,PGK2,none
TRCN0000037786,PGK2,none
TRCN0000037787,PGK2,none
TRCN0000037788,PGK2,none
TRCN0000037794,PIK3C3,none
TRCN0000037795,PIK3C3,none
TRCN0000037796,PIK3C3,none
TRCN0000037797,PIK3C3,none
TRCN0000037798,PIK3C3,none
TRCN0000037804,PRKAR2A,none
TRCN0000037805,PRKAR2A,none
TRCN0000037806,PRKAR2A,none
TRCN0000037807,PRKAR2A,none
TRCN0000037808,PRKAR2A,none
TRCN0000037809,IP6K3,none
TRCN0000037810,IP6K3,none
TRCN0000037811,IP6K3,none
TRCN0000037812,IP6K3,none
TRCN0000037813,IP6K3,none
TRCN0000037814,PRKAR2B,none
TRCN0000037815,PRKAR2B,none
TRCN0000037816,PRKAR2B,none
TRCN0000037817,PRKAR2B,none
TRCN0000037818,PRKAR2B,none
TRCN0000037824,AK7,none
TRCN0000037825,AK7,none
TRCN0000037826,AK7,none
TRCN0000037827,AK7,none
TRCN0000037828,AK7,none
TRCN0000037839,UGP2,none
TRCN0000037841,UGP2,none
TRCN0000037843,UGP2,none
TRCN0000037849,UCK2,none
TRCN0000037850,UCK2,none
TRCN0000037851,UCK2,none
TRCN0000037852,UCK2,none
TRCN0000037853,UCK2,none
TRCN0000037854,FUK,none
TRCN0000037855,FUK,none
TRCN0000037856,FUK,none
TRCN0000037857,FUK,none
TRCN0000037858,FUK,none
TRCN0000037859,PIP5K1B,none
TRCN0000037860,PIP5K1B,none
TRCN0000037861,PIP5K1B,none
TRCN0000037862,PIP5K1B,none
TRCN0000037863,PIP5K1B,none
TRCN0000037864,MAGI3,none
TRCN0000037865,MAGI3,none
TRCN0000037866,MAGI3,none
TRCN0000037867,MAGI3,none
TRCN0000037868,MAGI3,none
TRCN0000037871,IKBKAP,none
TRCN0000037872,IKBKAP,none
TRCN0000037873,IKBKAP,none
TRCN0000037874,MAST4,none
TRCN0000037875,MAST4,none
TRCN0000037876,MAST4,none
TRCN0000037877,MAST4,none
TRCN0000037878,MAST4,none
TRCN0000037884,LAMTOR3,none
TRCN0000037885,LAMTOR3,none
TRCN0000037886,LAMTOR3,none
TRCN0000037887,LAMTOR3,none
TRCN0000037888,LAMTOR3,none
TRCN0000037894,HGS,none
TRCN0000037896,HGS,none
TRCN0000037899,CALM3,none
TRCN0000037900,CALM3,none
TRCN0000037901,CALM3,none
TRCN0000037902,CALM3,none
TRCN0000037919,CKS1B,none
TRCN0000037920,CKS1B,none
TRCN0000037921,CKS1B,none
TRCN0000037922,CKS1B,none
TRCN0000037923,CKS1B,none
TRCN0000037929,XYLB,none
TRCN0000037930,XYLB,none
TRCN0000037931,XYLB,none
TRCN0000037932,XYLB,none
TRCN0000037933,XYLB,none
TRCN0000037937,AKAP9,none
TRCN0000037944,AKAP8,none
TRCN0000037945,AKAP8,none
TRCN0000037947,AKAP8,none
TRCN0000037959,PFKFB2,none
TRCN0000037960,PFKFB2,none
TRCN0000037961,PFKFB2,none
TRCN0000037962,PFKFB2,none
TRCN0000037963,PFKFB2,none
TRCN0000037965,PKIG,none
TRCN0000037966,PKIG,none
TRCN0000037967,PKIG,none
TRCN0000037972,AKAP13,none
TRCN0000038000,AKAP8L,none
TRCN0000038002,AKAP8L,none
TRCN0000038003,AKAP8L,none
TRCN0000038004,TPK1,none
TRCN0000038005,TPK1,none
TRCN0000038006,TPK1,none
TRCN0000038007,TPK1,none
TRCN0000038008,TPK1,none
TRCN0000038009,PACSIN3,none
TRCN0000038011,PACSIN3,none
TRCN0000038012,PACSIN3,none
TRCN0000038024,FAT1,none
TRCN0000038027,FAT1,none
TRCN0000038028,FAT1,none
TRCN0000038046,ST13,none
TRCN0000038047,ST13,none
TRCN0000038049,ST14,none
TRCN0000038051,ST14,none
TRCN0000038052,ST14,none
TRCN0000038061,ST7,none
TRCN0000038062,ST7,none
TRCN0000038070,TSSC4,none
TRCN0000038071,TSSC4,none
TRCN0000038072,TSSC4,none
TRCN0000038080,NPRL2,none
TRCN0000038081,NPRL2,none
TRCN0000038083,NPRL2,none
TRCN0000038094,GLTSCR1,none
TRCN0000038096,GLTSCR1,none
TRCN0000038098,GLTSCR1,none
TRCN0000038109,OVCA2,none
TRCN0000038110,OVCA2,none
TRCN0000038111,OVCA2,none
TRCN0000038127,FAT4,none
TRCN0000038149,SRC,none
TRCN0000038150,SRC,none
TRCN0000038151,SRC,none
TRCN0000038152,SRC,none
TRCN0000038153,SRC,none
TRCN0000038155,CDKN2B,none
TRCN0000038157,CDKN2B,none
TRCN0000038179,SLC22A5,none
TRCN0000038180,SLC22A5,none
TRCN0000038181,SLC22A5,none
TRCN0000038189,VAT1,none
TRCN0000038192,VAT1,none
TRCN0000038193,VAT1,none
TRCN0000038199,SLC35A1,none
TRCN0000038201,SLC35A1,none
TRCN0000038202,SLC35A1,none
TRCN0000038229,TAP1,none
TRCN0000038230,TAP1,none
TRCN0000038231,TAP1,none
TRCN0000038299,SLC6A14,none
TRCN0000038301,SLC6A14,none
TRCN0000038303,SLC6A14,none
TRCN0000038304,ATP5H,none
TRCN0000038305,ATP5H,none
TRCN0000038306,ATP5H,none
TRCN0000038314,SLC30A2,none
TRCN0000038316,SLC30A2,none
TRCN0000038318,SLC30A2,none
TRCN0000038330,TNPO3,none
TRCN0000038331,TNPO3,none
TRCN0000038332,TNPO3,none
TRCN0000038339,SLC16A1,none
TRCN0000038341,SLC16A1,none
TRCN0000038342,SLC16A1,none
TRCN0000038359,ATP6V0B,none
TRCN0000038362,ATP6V0B,none
TRCN0000038369,SLC16A2,none
TRCN0000038371,SLC16A2,none
TRCN0000038373,SLC16A2,none
TRCN0000038395,SLC16A6,none
TRCN0000038397,SLC16A6,none
TRCN0000038398,SLC16A6,none
TRCN0000038415,ATP5S,none
TRCN0000038416,ATP5S,none
TRCN0000038418,ATP5S,none
TRCN0000038419,SLC16A5,none
TRCN0000038420,SLC16A5,none
TRCN0000038421,SLC16A5,none
TRCN0000038429,ATP6V0A1,none
TRCN0000038430,ATP6V0A1,none
TRCN0000038431,ATP6V0A1,none
TRCN0000038434,SLC5A6,none
TRCN0000038435,SLC5A6,none
TRCN0000038436,SLC5A6,none
TRCN0000038444,SLC16A4,none
TRCN0000038446,SLC16A4,none
TRCN0000038448,SLC16A4,none
TRCN0000038459,ATP6AP1,none
TRCN0000038460,ATP6AP1,none
TRCN0000038461,ATP6AP1,none
TRCN0000038474,SLC16A3,none
TRCN0000038476,SLC16A3,none
TRCN0000038477,SLC16A3,none
TRCN0000038479,SLC39A6,none
TRCN0000038480,SLC39A6,none
TRCN0000038481,SLC39A6,none
TRCN0000038482,SLC39A6,none
TRCN0000038483,SLC39A6,none
TRCN0000038494,ATP5O,none
TRCN0000038495,ATP5O,none
TRCN0000038496,ATP5O,none
TRCN0000038529,ATP2A2,none
TRCN0000038530,ATP2A2,none
TRCN0000038531,ATP2A2,none
TRCN0000038580,ATP6V1F,none
TRCN0000038581,ATP6V1F,none
TRCN0000038583,ATP6V1F,none
TRCN0000038584,SLC25A10,none
TRCN0000038585,SLC25A10,none
TRCN0000038586,SLC25A10,none
TRCN0000038636,TCIRG1,none
TRCN0000038638,TCIRG1,none
TRCN0000038639,SLC1A4,none
TRCN0000038640,SLC1A4,none
TRCN0000038641,SLC1A4,none
TRCN0000038654,ATM,none
TRCN0000038655,ATM,none
TRCN0000038656,ATM,none
TRCN0000038657,ATM,none
TRCN0000038658,ATM,none
TRCN0000038659,MAPK15,none
TRCN0000038660,MAPK15,none
TRCN0000038661,MAPK15,none
TRCN0000038662,MAPK15,none
TRCN0000038663,MAPK15,none
TRCN0000038669,CSNK1G2,none
TRCN0000038670,CSNK1G2,none
TRCN0000038671,CSNK1G2,none
TRCN0000038672,CSNK1G2,none
TRCN0000038673,CSNK1G2,none
TRCN0000038674,MTOR,none
TRCN0000038675,MTOR,none
TRCN0000038676,MTOR,none
TRCN0000038677,MTOR,none
TRCN0000038678,MTOR,none
TRCN0000038679,GSK3A,none
TRCN0000038680,GSK3A,none
TRCN0000038681,GSK3A,none
TRCN0000038682,GSK3A,none
TRCN0000038683,GSK3A,none
TRCN0000038689,PDGFRL,none
TRCN0000038690,PDGFRL,none
TRCN0000038691,PDGFRL,none
TRCN0000038692,PDGFRL,none
TRCN0000038693,PDGFRL,none
TRCN0000038694,FAS,none
TRCN0000038695,FAS,none
TRCN0000038696,FAS,none
TRCN0000038697,FAS,none
TRCN0000038700,SLC22A18,none
TRCN0000038701,SLC22A18,none
TRCN0000038702,SLC22A18,none
TRCN0000038710,ELAC2,none
TRCN0000038711,ELAC2,none
TRCN0000038712,ELAC2,none
TRCN0000038715,CD40,none
TRCN0000038716,CD40,none
TRCN0000038717,CD40,none
TRCN0000038718,CD40,none
TRCN0000038725,SUZ12,none
TRCN0000038727,SUZ12,none
TRCN0000038728,SUZ12,none
TRCN0000038744,FTSJ1,none
TRCN0000038746,FTSJ1,none
TRCN0000038748,FTSJ1,none
TRCN0000038785,MBD6,none
TRCN0000038786,MBD6,none
TRCN0000038787,MBD6,none
TRCN0000038789,UBE2D3,none
TRCN0000038791,UBE2D3,none
TRCN0000038792,UBE2D3,none
TRCN0000038794,RNF11,none
TRCN0000038795,RNF11,none
TRCN0000038796,RNF11,none
TRCN0000038805,RNF7,none
TRCN0000038806,RNF7,none
TRCN0000038807,RNF7,none
TRCN0000038809,MEX3B,none
TRCN0000038810,MEX3B,none
TRCN0000038811,MEX3B,none
TRCN0000038812,MEX3B,none
TRCN0000038813,MEX3B,none
TRCN0000038885,RBBP7,none
TRCN0000038886,RBBP7,none
TRCN0000038887,RBBP7,none
TRCN0000038889,SIRT3,none
TRCN0000038890,SIRT3,none
TRCN0000038891,SIRT3,none
TRCN0000038904,OGFOD1,none
TRCN0000038905,OGFOD1,none
TRCN0000038906,OGFOD1,none
TRCN0000038920,RBM8A,none
TRCN0000038921,RBM8A,none
TRCN0000038922,RBM8A,none
TRCN0000038929,NCF2,none
TRCN0000038931,NCF2,none
TRCN0000038932,NCF2,none
TRCN0000038949,LHX8,none
TRCN0000038950,LHX8,none
TRCN0000038951,LHX8,none
TRCN0000038952,LHX8,none
TRCN0000038953,LHX8,none
TRCN0000038955,DCXR,none
TRCN0000038956,DCXR,none
TRCN0000038958,DCXR,none
TRCN0000038959,RRM2,none
TRCN0000038960,RRM2,none
TRCN0000038961,RRM2,none
TRCN0000038969,VKORC1,none
TRCN0000038970,VKORC1,none
TRCN0000038973,VKORC1,none
TRCN0000038974,CYB5R3,none
TRCN0000038975,CYB5R3,none
TRCN0000038976,CYB5R3,none
TRCN0000038980,PYCR1,none
TRCN0000038981,PYCR1,none
TRCN0000038984,AKR7A2,none
TRCN0000038985,AKR7A2,none
TRCN0000038986,AKR7A2,none
TRCN0000038994,CRYZ,none
TRCN0000038996,CRYZ,none
TRCN0000038998,CRYZ,none
TRCN0000039000,DHFR,none
TRCN0000039001,DHFR,none
TRCN0000039003,DHFR,none
TRCN0000039004,SQRDL,none
TRCN0000039005,SQRDL,none
TRCN0000039007,SQRDL,none
TRCN0000039009,GMPR2,none
TRCN0000039011,GMPR2,none
TRCN0000039012,GMPR2,none
TRCN0000039561,PPP2R2C,none
TRCN0000039563,PIK3R1,none
TRCN0000039564,GSK3B,none
TRCN0000039565,GSK3B,none
TRCN0000039578,FOXO1,none
TRCN0000039579,FOXO1,none
TRCN0000039580,FOXO1,none
TRCN0000039581,FOXO1,none
TRCN0000039583,SMARCB1,none
TRCN0000039584,SMARCB1,none
TRCN0000039585,SMARCB1,none
TRCN0000039586,SMARCB1,none
TRCN0000039587,SMARCB1,none
TRCN0000039588,JUN,none
TRCN0000039589,JUN,none
TRCN0000039590,JUN,none
TRCN0000039591,JUN,none
TRCN0000039592,JUN,none
TRCN0000039598,RHEB,none
TRCN0000039599,RHEB,none
TRCN0000039600,RHEB,none
TRCN0000039601,RHEB,none
TRCN0000039602,RHEB,none
TRCN0000039603,PIK3CA,none
TRCN0000039604,PIK3CA,none
TRCN0000039605,PIK3CA,none
TRCN0000039606,PIK3CA,none
TRCN0000039607,PIK3CA,none
TRCN0000039608,XRCC6,none
TRCN0000039609,XRCC6,none
TRCN0000039610,XRCC6,none
TRCN0000039611,XRCC6,none
TRCN0000039612,XRCC6,none
TRCN0000039613,ATR,none
TRCN0000039614,ATR,none
TRCN0000039615,ATR,none
TRCN0000039616,ATR,none
TRCN0000039617,ATR,none
TRCN0000039619,PPP2R5A,none
TRCN0000039622,PPP2R5A,none
TRCN0000039625,VHL,none
TRCN0000039626,VHL,none
TRCN0000039632,CYLD,none
TRCN0000039633,EGFR,none
TRCN0000039634,EGFR,none
TRCN0000039635,EGFR,none
TRCN0000039636,EGFR,none
TRCN0000039637,EGFR,none
TRCN0000039638,MYC,none
TRCN0000039639,MYC,none
TRCN0000039640,MYC,none
TRCN0000039641,MYC,none
TRCN0000039642,MYC,none
TRCN0000039643,ENDOG,none
TRCN0000039644,ENDOG,none
TRCN0000039653,TIAM1,none
TRCN0000039658,E2F1,none
TRCN0000039659,E2F1,none
TRCN0000039660,E2F1,none
TRCN0000039661,E2F1,none
TRCN0000039662,E2F1,none
TRCN0000039668,MSH2,none
TRCN0000039671,MSH2,none
TRCN0000039672,MSH2,none
TRCN0000039674,IGF1R,none
TRCN0000039675,IGF1R,none
TRCN0000039676,IGF1R,none
TRCN0000039677,IGF1R,none
TRCN0000039679,CDKN1C,none
TRCN0000039680,CDKN1C,none
TRCN0000039681,CDKN1C,none
TRCN0000039682,CDKN1C,none
TRCN0000039683,PIK3R2,none
TRCN0000039684,PIK3R2,none
TRCN0000039685,PIK3R2,none
TRCN0000039686,PIK3R2,none
TRCN0000039687,PIK3R2,none
TRCN0000039688,ERBB4,none
TRCN0000039689,ERBB4,none
TRCN0000039690,ERBB4,none
TRCN0000039691,ERBB4,none
TRCN0000039692,ERBB4,none
TRCN0000039694,THBS1,none
TRCN0000039695,THBS1,none
TRCN0000039696,THBS1,none
TRCN0000039697,THBS1,none
TRCN0000039698,INSR,none
TRCN0000039699,INSR,none
TRCN0000039700,INSR,none
TRCN0000039701,INSR,none
TRCN0000039702,INSR,none
TRCN0000039703,FLT3,none
TRCN0000039704,FLT3,none
TRCN0000039705,FLT3,none
TRCN0000039706,FLT3,none
TRCN0000039707,FLT3,none
TRCN0000039714,NF1,none
TRCN0000039718,FOXO4,none
TRCN0000039721,FOXO4,none
TRCN0000039722,FOXO4,none
TRCN0000039733,TSC1,none
TRCN0000039734,TSC1,none
TRCN0000039735,TSC1,none
TRCN0000039736,TSC1,none
TRCN0000039737,TSC1,none
TRCN0000039738,DKC1,none
TRCN0000039739,DKC1,none
TRCN0000039740,DKC1,none
TRCN0000039741,DKC1,none
TRCN0000039742,DKC1,none
TRCN0000039743,CDK6,none
TRCN0000039744,CDK6,none
TRCN0000039745,CDK6,none
TRCN0000039746,CDK6,none
TRCN0000039747,CDK6,none
TRCN0000039748,CDKN2A,none
TRCN0000039749,CDKN2A,none
TRCN0000039750,CDKN2A,none
TRCN0000039754,RPS6KA1,none
TRCN0000039755,RPS6KA1,none
TRCN0000039757,RPS6KA1,none
TRCN0000039758,MLST8,none
TRCN0000039759,MLST8,none
TRCN0000039760,MLST8,none
TRCN0000039761,MLST8,none
TRCN0000039762,MLST8,none
TRCN0000039763,GSK3A,none
TRCN0000039764,GSK3A,none
TRCN0000039765,GSK3A,none
TRCN0000039767,GSK3A,none
TRCN0000039768,RPTOR,none
TRCN0000039769,RPTOR,none
TRCN0000039770,RPTOR,none
TRCN0000039771,RPTOR,none
TRCN0000039772,RPTOR,none
TRCN0000039773,TGFBR1,none
TRCN0000039774,TGFBR1,none
TRCN0000039775,TGFBR1,none
TRCN0000039776,TGFBR1,none
TRCN0000039777,TGFBR1,none
TRCN0000039778,PDPK1,none
TRCN0000039779,PDPK1,none
TRCN0000039781,PDPK1,none
TRCN0000039782,PDPK1,none
TRCN0000039783,MTOR,none
TRCN0000039784,MTOR,none
TRCN0000039785,MTOR,none
TRCN0000039786,MTOR,none
TRCN0000039787,MTOR,none
TRCN0000039788,EXO1,none
TRCN0000039789,EXO1,none
TRCN0000039790,EXO1,none
TRCN0000039791,EXO1,none
TRCN0000039792,EXO1,none
TRCN0000039793,AKT1,none
TRCN0000039794,AKT1,none
TRCN0000039795,AKT1,none
TRCN0000039796,AKT1,none
TRCN0000039797,AKT1,none
TRCN0000039798,WNT1,none
TRCN0000039799,WNT1,none
TRCN0000039800,WNT1,none
TRCN0000039803,POT1,none
TRCN0000039804,POT1,none
TRCN0000039805,POT1,none
TRCN0000039806,POT1,none
TRCN0000039807,POT1,none
TRCN0000039808,SOD1,none
TRCN0000039809,SOD1,none
TRCN0000039810,SOD1,none
TRCN0000039811,SOD1,none
TRCN0000039812,SOD1,none
TRCN0000039818,TERF2IP,none
TRCN0000039821,TERF2IP,none
TRCN0000039822,TERF2IP,none
TRCN0000039823,FUS,none
TRCN0000039824,FUS,none
TRCN0000039825,FUS,none
TRCN0000039827,FUS,none
TRCN0000039833,BRCA1,none
TRCN0000039834,BRCA1,none
TRCN0000039836,BRCA1,none
TRCN0000039837,BRCA1,none
TRCN0000039838,XRCC5,none
TRCN0000039839,XRCC5,none
TRCN0000039840,XRCC5,none
TRCN0000039843,SDHD,none
TRCN0000039844,SDHD,none
TRCN0000039845,SDHD,none
TRCN0000039846,SDHD,none
TRCN0000039847,SDHD,none
TRCN0000039848,EXT2,none
TRCN0000039849,EXT2,none
TRCN0000039850,EXT2,none
TRCN0000039851,EXT2,none
TRCN0000039852,EXT2,none
TRCN0000039853,CHEK1,none
TRCN0000039854,CHEK1,none
TRCN0000039855,CHEK1,none
TRCN0000039856,CHEK1,none
TRCN0000039863,MAX,none
TRCN0000039865,MAX,none
TRCN0000039866,MAX,none
TRCN0000039867,MAX,none
TRCN0000039873,ARF1,none
TRCN0000039874,ARF1,none
TRCN0000039875,ARF1,none
TRCN0000039876,ARF1,none
TRCN0000039878,ERBB2,none
TRCN0000039879,ERBB2,none
TRCN0000039880,ERBB2,none
TRCN0000039881,ERBB2,none
TRCN0000039882,ERBB2,none
TRCN0000039883,EP300,none
TRCN0000039884,EP300,none
TRCN0000039885,EP300,none
TRCN0000039886,EP300,none
TRCN0000039887,EP300,none
TRCN0000039888,AKT3,none
TRCN0000039889,AKT3,none
TRCN0000039890,AKT3,none
TRCN0000039891,AKT3,none
TRCN0000039892,AKT3,none
TRCN0000039894,INPP5D,none
TRCN0000039895,INPP5D,none
TRCN0000039896,INPP5D,none
TRCN0000039898,ABL1,none
TRCN0000039899,ABL1,none
TRCN0000039900,ABL1,none
TRCN0000039901,ABL1,none
TRCN0000039902,ABL1,none
TRCN0000039903,PIK3R1,none
TRCN0000039904,PIK3R1,none
TRCN0000039905,PIK3R1,none
TRCN0000039906,PIK3R1,none
TRCN0000039907,PIK3R1,none
TRCN0000039908,IRS1,none
TRCN0000039909,IRS1,none
TRCN0000039910,IRS1,none
TRCN0000039911,IRS1,none
TRCN0000039912,IRS1,none
TRCN0000039914,MAP2K4,none
TRCN0000039915,MAP2K4,none
TRCN0000039916,MAP2K4,none
TRCN0000039917,MAP2K4,none
TRCN0000039918,DNA2,none
TRCN0000039919,DNA2,none
TRCN0000039920,DNA2,none
TRCN0000039921,DNA2,none
TRCN0000039922,DNA2,none
TRCN0000039933,PPP2R5B,none
TRCN0000039935,PPP2R5B,none
TRCN0000039936,PPP2R5B,none
TRCN0000039938,PRKAR1A,none
TRCN0000039939,PRKAR1A,none
TRCN0000039940,PRKAR1A,none
TRCN0000039941,PRKAR1A,none
TRCN0000039942,PRKAR1A,none
TRCN0000039944,CHEK2,none
TRCN0000039945,CHEK2,none
TRCN0000039946,CHEK2,none
TRCN0000039947,CHEK2,none
TRCN0000039948,ATM,none
TRCN0000039949,ATM,none
TRCN0000039950,ATM,none
TRCN0000039951,ATM,none
TRCN0000039952,ATM,none
TRCN0000039953,MSH5,none
TRCN0000039954,MSH5,none
TRCN0000039955,MSH5,none
TRCN0000039956,MSH5,none
TRCN0000039957,MSH5,none
TRCN0000039958,CDK2,none
TRCN0000039959,CDK2,none
TRCN0000039960,CDK2,none
TRCN0000039961,CDK2,none
TRCN0000039962,CDK2,none
TRCN0000039963,IGBP1,none
TRCN0000039964,IGBP1,none
TRCN0000039965,IGBP1,none
TRCN0000039966,IGBP1,none
TRCN0000039967,IGBP1,none
TRCN0000039968,AKT2,none
TRCN0000039969,AKT2,none
TRCN0000039970,AKT2,none
TRCN0000039971,AKT2,none
TRCN0000039972,AKT2,none
TRCN0000039974,NF2,none
TRCN0000039977,NF2,none
TRCN0000039978,PIK3CB,none
TRCN0000039979,PIK3CB,none
TRCN0000039981,PIK3CB,none
TRCN0000039982,PIK3CB,none
TRCN0000039983,REL,none
TRCN0000039984,REL,none
TRCN0000039985,REL,none
TRCN0000039986,REL,none
TRCN0000039987,REL,none
TRCN0000039988,TINF2,none
TRCN0000039989,TINF2,none
TRCN0000039990,TINF2,none
TRCN0000039991,TINF2,none
TRCN0000039992,TINF2,none
TRCN0000039993,EXT1,none
TRCN0000039994,EXT1,none
TRCN0000039995,EXT1,none
TRCN0000039996,EXT1,none
TRCN0000039997,EXT1,none
TRCN0000039998,GSK3B,none
TRCN0000039999,GSK3B,none
TRCN0000040000,GSK3B,none
TRCN0000040001,GSK3B,none
TRCN0000040002,GSK3B,none
TRCN0000040008,TGFBR2,none
TRCN0000040009,TGFBR2,none
TRCN0000040010,TGFBR2,none
TRCN0000040011,TGFBR2,none
TRCN0000040012,TGFBR2,none
TRCN0000040018,RBL1,none
TRCN0000040019,RBL1,none
TRCN0000040020,RBL1,none
TRCN0000040021,RBL1,none
TRCN0000040022,RBL1,none
TRCN0000040025,RET,none
TRCN0000040026,RET,none
TRCN0000040027,RET,none
TRCN0000040028,SMAD4,none
TRCN0000040029,SMAD4,none
TRCN0000040030,SMAD4,none
TRCN0000040031,SMAD4,none
TRCN0000040032,SMAD4,none
TRCN0000040033,SMAD2,none
TRCN0000040034,SMAD2,none
TRCN0000040035,SMAD2,none
TRCN0000040036,SMAD2,none
TRCN0000040037,SMAD2,none
TRCN0000040038,CCND1,none
TRCN0000040039,CCND1,none
TRCN0000040040,CCND1,none
TRCN0000040041,CCND1,none
TRCN0000040042,CCND1,none
TRCN0000040043,MET,none
TRCN0000040044,MET,none
TRCN0000040045,MET,none
TRCN0000040046,MET,none
TRCN0000040047,MET,none
TRCN0000040048,PTCH1,none
TRCN0000040049,PTCH1,none
TRCN0000040050,PTCH1,none
TRCN0000040051,PTCH1,none
TRCN0000040052,PTCH1,none
TRCN0000040054,MLH1,none
TRCN0000040055,MLH1,none
TRCN0000040057,MLH1,none
TRCN0000040058,MYB,none
TRCN0000040059,MYB,none
TRCN0000040060,MYB,none
TRCN0000040061,MYB,none
TRCN0000040062,MYB,none
TRCN0000040064,WT1,none
TRCN0000040065,WT1,none
TRCN0000040066,WT1,none
TRCN0000040068,BCL2,none
TRCN0000040069,BCL2,none
TRCN0000040070,BCL2,none
TRCN0000040072,BCL2,none
TRCN0000040073,EZH2,none
TRCN0000040074,EZH2,none
TRCN0000040075,EZH2,none
TRCN0000040076,EZH2,none
TRCN0000040077,EZH2,none
TRCN0000040078,RPS6,none
TRCN0000040079,RPS6,none
TRCN0000040080,RPS6,none
TRCN0000040081,RPS6,none
TRCN0000040082,RPS6,none
TRCN0000040090,HRAS,none
TRCN0000040092,HRAS,none
TRCN0000040093,APC,none
TRCN0000040098,FOXO3,none
TRCN0000040099,FOXO3,none
TRCN0000040100,FOXO3,none
TRCN0000040101,FOXO3,none
TRCN0000040102,FOXO3,none
TRCN0000040103,RAD50,none
TRCN0000040104,RAD50,none
TRCN0000040105,RAD50,none
TRCN0000040106,RAD50,none
TRCN0000040107,RAD50,none
TRCN0000040108,ERBB3,none
TRCN0000040109,ERBB3,none
TRCN0000040110,ERBB3,none
TRCN0000040111,ERBB3,none
TRCN0000040112,ERBB3,none
TRCN0000040113,XRCC4,none
TRCN0000040114,XRCC4,none
TRCN0000040115,XRCC4,none
TRCN0000040116,XRCC4,none
TRCN0000040117,XRCC4,none
TRCN0000040125,CDKN1A,none
TRCN0000040126,CDKN1A,none
TRCN0000040127,CDKN1A,none
TRCN0000040128,SFN,none
TRCN0000040129,SFN,none
TRCN0000040130,SFN,none
TRCN0000040131,SFN,none
TRCN0000040132,SFN,none
TRCN0000040133,NBN,none
TRCN0000040134,NBN,none
TRCN0000040135,NBN,none
TRCN0000040138,MEN1,none
TRCN0000040139,MEN1,none
TRCN0000040140,MEN1,none
TRCN0000040141,MEN1,none
TRCN0000040142,MEN1,none
TRCN0000040143,RPS6KA3,none
TRCN0000040144,RPS6KA3,none
TRCN0000040145,RPS6KA3,none
TRCN0000040146,RPS6KA3,none
TRCN0000040147,RPS6KA3,none
TRCN0000040148,KRAS,none
TRCN0000040149,KRAS,none
TRCN0000040150,KRAS,none
TRCN0000040151,KRAS,none
TRCN0000040152,KRAS,none
TRCN0000040153,BUB1,none
TRCN0000040154,BUB1,none
TRCN0000040158,TERF1,none
TRCN0000040159,TERF1,none
TRCN0000040160,TERF1,none
TRCN0000040161,TERF1,none
TRCN0000040162,TERF1,none
TRCN0000040163,RB1,none
TRCN0000040164,RB1,none
TRCN0000040165,RB1,none
TRCN0000040166,RB1,none
TRCN0000040167,RB1,none
TRCN0000040173,SGK1,none
TRCN0000040174,SGK1,none
TRCN0000040175,SGK1,none
TRCN0000040176,SGK1,none
TRCN0000040177,SGK1,none
TRCN0000040178,TSC2,none
TRCN0000040179,TSC2,none
TRCN0000040180,TSC2,none
TRCN0000040181,TSC2,none
TRCN0000040182,TSC2,none
TRCN0000040195,BRCA2,none
TRCN0000040198,LRPPRC,none
TRCN0000040199,LRPPRC,none
TRCN0000040200,LRPPRC,none
TRCN0000040201,LRPPRC,none
TRCN0000040202,LRPPRC,none
TRCN0000040203,EIF4EBP1,none
TRCN0000040206,EIF4EBP1,none
TRCN0000040207,EIF4EBP1,none
TRCN0000040208,SHC1,none
TRCN0000040209,SHC1,none
TRCN0000040210,SHC1,none
TRCN0000040211,SHC1,none
